id1,id2,is_true_match,classification
metacritic_14290,sales_3036,,
metacritic_19260,sales_2987,,
metacritic_3364,sales_312,,
metacritic_5344,sales_6895,,
metacritic_3128,sales_444,,
metacritic_10301,sales_1014,,
metacritic_436,sales_458,,
metacritic_2476,sales_4360,,
metacritic_8129,sales_2175,,
metacritic_11469,sales_1578,,
metacritic_977,sales_3518,,
metacritic_9154,sales_6057,,
metacritic_4923,sales_332,,
metacritic_9867,sales_7291,,
metacritic_16906,sales_3660,,
metacritic_7153,sales_3642,,
metacritic_487,sales_3540,,
metacritic_6233,sales_6416,,
metacritic_9382,sales_4302,,
metacritic_8648,sales_3036,,
metacritic_16145,sales_6152,,
metacritic_13308,sales_2468,,
metacritic_2237,sales_4747,,
metacritic_9913,sales_2961,,
metacritic_13841,sales_7201,,
metacritic_1088,sales_4840,,
metacritic_1464,sales_2434,,
metacritic_16626,sales_943,,
metacritic_8911,sales_108,,
metacritic_3778,sales_4682,,
metacritic_16292,sales_3670,,
metacritic_8127,sales_5631,,
metacritic_11175,sales_1013,,
metacritic_14735,sales_243,,
metacritic_1873,sales_1032,,
metacritic_3660,sales_760,,
metacritic_581,sales_6790,,
metacritic_3167,sales_810,,
metacritic_11066,sales_5552,,
metacritic_14011,sales_4000,,
metacritic_75,sales_3137,,
metacritic_9480,sales_5695,,
metacritic_19487,sales_1447,,
metacritic_2111,sales_16,,
metacritic_19036,sales_2147,,
metacritic_20421,sales_2626,,
metacritic_17874,sales_104,,
metacritic_12000,sales_2392,,
metacritic_18903,sales_6293,,
metacritic_20400,sales_7472,,
metacritic_5591,sales_1001,,
metacritic_16847,sales_5447,,
metacritic_9643,sales_705,,
metacritic_7451,sales_650,,
metacritic_14447,sales_574,,
metacritic_6440,sales_1764,,
metacritic_1873,sales_1916,,
metacritic_5131,sales_6567,,
metacritic_18553,sales_2895,,
metacritic_7993,sales_3455,,
metacritic_6254,sales_2226,,
metacritic_3408,sales_1263,,
metacritic_17668,sales_2430,,
metacritic_4232,sales_1348,,
metacritic_18090,sales_6751,,
metacritic_19132,sales_5268,,
metacritic_11586,sales_1348,,
metacritic_264,sales_2064,,
metacritic_10669,sales_6638,,
metacritic_4873,sales_876,,
metacritic_15832,sales_5771,,
metacritic_19098,sales_3298,,
metacritic_18633,sales_5388,,
metacritic_18984,sales_6737,,
metacritic_6064,sales_4589,,
metacritic_2736,sales_608,,
metacritic_8264,sales_7576,,
metacritic_11994,sales_3251,,
metacritic_6527,sales_2273,,
metacritic_4938,sales_2920,,
metacritic_4588,sales_3527,,
metacritic_14563,sales_5344,,
metacritic_795,sales_7421,,
metacritic_11522,sales_6520,,
metacritic_10450,sales_4777,,
metacritic_2005,sales_4857,,
metacritic_5171,sales_1878,,
metacritic_5804,sales_3088,,
metacritic_9240,sales_4050,,
metacritic_5842,sales_936,,
metacritic_13475,sales_5270,,
metacritic_11510,sales_81,,
metacritic_7972,sales_7429,,
metacritic_4599,sales_2043,,
metacritic_110,sales_2582,,
metacritic_3581,sales_6227,,
metacritic_132,sales_3430,,
metacritic_1570,sales_6003,,
metacritic_12253,sales_159,,
metacritic_13076,sales_924,,
metacritic_8360,sales_7153,,
metacritic_4159,sales_2859,,
metacritic_15398,sales_5232,,
metacritic_9221,sales_40,,
metacritic_18581,sales_6214,,
metacritic_12859,sales_2570,,
metacritic_1946,sales_6965,,
metacritic_20185,sales_3558,,
metacritic_11019,sales_472,,
metacritic_10992,sales_4535,,
metacritic_12882,sales_5902,,
metacritic_16952,sales_4612,,
metacritic_18837,sales_2660,,
metacritic_3023,sales_4758,,
metacritic_14253,sales_5904,,
metacritic_16462,sales_7286,,
metacritic_3331,sales_6641,,
metacritic_4713,sales_2460,,
metacritic_9566,sales_2192,,
metacritic_11433,sales_2777,,
metacritic_10152,sales_5736,,
metacritic_6524,sales_3079,,
metacritic_7410,sales_2160,,
metacritic_9613,sales_6394,,
metacritic_5864,sales_3202,,
metacritic_12873,sales_396,,
metacritic_18836,sales_3234,,
metacritic_845,sales_564,,
metacritic_15043,sales_6758,,
metacritic_19267,sales_5284,,
metacritic_2456,sales_644,,
metacritic_14501,sales_6425,,
metacritic_2846,sales_2384,,
metacritic_13555,sales_7410,,
metacritic_3897,sales_6618,True,TP
metacritic_19752,sales_5375,,
metacritic_368,sales_1974,,
metacritic_6161,sales_4278,,
metacritic_17243,sales_6784,,
metacritic_8451,sales_6379,,
metacritic_5060,sales_3573,,
metacritic_20415,sales_457,,
metacritic_3480,sales_6930,,
metacritic_9640,sales_4854,,
metacritic_15675,sales_490,,
metacritic_852,sales_3786,,
metacritic_12072,sales_776,,
metacritic_6938,sales_3530,,
metacritic_20457,sales_245,,
metacritic_16976,sales_1787,,
metacritic_17437,sales_6416,,
metacritic_7272,sales_1812,,
metacritic_1246,sales_2687,,
metacritic_11443,sales_3568,,
metacritic_1772,sales_2002,,
metacritic_18713,sales_4854,,
metacritic_15355,sales_7465,,
metacritic_4177,sales_576,,
metacritic_15513,sales_4050,,
metacritic_11948,sales_597,,
metacritic_4631,sales_393,,
metacritic_17285,sales_2427,,
metacritic_4723,sales_3028,,
metacritic_353,sales_274,,
metacritic_7133,sales_880,,
metacritic_4239,sales_2443,,
metacritic_10035,sales_1156,,
metacritic_519,sales_6467,,
metacritic_13980,sales_2224,,
metacritic_16802,sales_4446,,
metacritic_16515,sales_3968,,
metacritic_14145,sales_7578,,
metacritic_474,sales_133,,
metacritic_12154,sales_4186,,
metacritic_7538,sales_2175,,
metacritic_753,sales_2513,,
metacritic_4793,sales_5262,,
metacritic_13911,sales_4898,,
metacritic_4873,sales_6455,,
metacritic_10728,sales_426,,
metacritic_1162,sales_3176,,
metacritic_1412,sales_241,,
metacritic_16952,sales_275,,
metacritic_10509,sales_1217,,
metacritic_2095,sales_1324,,
metacritic_3114,sales_1071,,
metacritic_5171,sales_1508,,
metacritic_14433,sales_5486,,
metacritic_9221,sales_722,,
metacritic_18658,sales_3008,,
metacritic_12568,sales_1227,,
metacritic_13322,sales_2540,,
metacritic_8234,sales_6172,,
metacritic_9086,sales_6812,,
metacritic_5307,sales_4045,,
metacritic_19227,sales_724,,
metacritic_15974,sales_4424,,
metacritic_13336,sales_5401,,
metacritic_9885,sales_6485,,
metacritic_1122,sales_2847,,
metacritic_17061,sales_3462,,
metacritic_3316,sales_2403,,
metacritic_11918,sales_2100,,
metacritic_16682,sales_5203,,
metacritic_7630,sales_7221,,
metacritic_13941,sales_1601,,
metacritic_1601,sales_3572,,
metacritic_11258,sales_7125,,
metacritic_6106,sales_4783,,
metacritic_13141,sales_3539,,
metacritic_1824,sales_7508,,
metacritic_2750,sales_5745,,
metacritic_8255,sales_3284,,
metacritic_3426,sales_7167,,
metacritic_6284,sales_7024,,
metacritic_17168,sales_7546,,
metacritic_4971,sales_588,,
metacritic_7049,sales_3166,,
metacritic_2708,sales_1461,,
metacritic_5019,sales_5804,,
metacritic_5965,sales_4301,,
metacritic_11490,sales_2539,,
metacritic_8014,sales_3638,,
metacritic_6551,sales_3462,,
metacritic_6320,sales_7085,,
metacritic_9154,sales_5524,,
metacritic_5668,sales_643,,
metacritic_3036,sales_4585,,
metacritic_9222,sales_5863,,
metacritic_18297,sales_7733,,
metacritic_19817,sales_5501,,
metacritic_3972,sales_6168,,
metacritic_1146,sales_713,,
metacritic_2609,sales_7019,,
metacritic_17174,sales_1216,,
metacritic_18737,sales_3891,,
metacritic_11314,sales_7385,,
metacritic_9911,sales_4991,,
metacritic_8779,sales_2573,,
metacritic_659,sales_7606,,
metacritic_1432,sales_277,,
metacritic_12072,sales_4966,,
metacritic_19267,sales_5133,,
metacritic_9999,sales_7038,,
metacritic_20099,sales_2660,,
metacritic_14003,sales_988,,
metacritic_20464,sales_3159,,
metacritic_3833,sales_125,,
metacritic_13459,sales_951,,
metacritic_1899,sales_1013,,
metacritic_3454,sales_203,,
metacritic_17086,sales_7123,,
metacritic_95,sales_1799,,
metacritic_12133,sales_5539,False,FP
metacritic_5589,sales_148,,
metacritic_12098,sales_836,,
metacritic_5243,sales_2664,,
metacritic_2627,sales_452,,
metacritic_13485,sales_5397,,
metacritic_2017,sales_2420,,
metacritic_16733,sales_2657,,
metacritic_11440,sales_3680,,
metacritic_2512,sales_7225,,
metacritic_9894,sales_403,,
metacritic_2277,sales_1804,,
metacritic_14290,sales_6406,,
metacritic_7549,sales_3499,,
metacritic_3929,sales_7512,,
metacritic_3533,sales_7085,,
metacritic_3754,sales_3629,,
metacritic_13555,sales_7450,,
metacritic_3528,sales_4162,,
metacritic_12153,sales_1873,,
metacritic_19158,sales_5041,,
metacritic_1689,sales_2113,,
metacritic_8259,sales_2051,,
metacritic_414,sales_6187,,
metacritic_16474,sales_7253,,
metacritic_7655,sales_6324,,
metacritic_5651,sales_2210,,
metacritic_19228,sales_3925,,
metacritic_15627,sales_6241,,
metacritic_8648,sales_6406,,
metacritic_2857,sales_3217,,
metacritic_20483,sales_195,,
metacritic_16292,sales_3593,,
metacritic_18959,sales_3642,,
metacritic_6538,sales_1194,,
metacritic_5328,sales_7274,,
metacritic_16922,sales_4576,,
metacritic_7046,sales_2029,,
metacritic_11979,sales_919,,
metacritic_7778,sales_1074,,
metacritic_5588,sales_6458,,
metacritic_16460,sales_6585,True,TP
metacritic_2850,sales_4367,,
metacritic_2087,sales_672,,
metacritic_6205,sales_5787,,
metacritic_11178,sales_2140,,
metacritic_875,sales_4396,,
metacritic_9699,sales_3781,,
metacritic_740,sales_1783,,
metacritic_12537,sales_35,,
metacritic_5591,sales_310,,
metacritic_8032,sales_3759,,
metacritic_7429,sales_6725,,
metacritic_867,sales_2128,,
metacritic_9368,sales_4986,,
metacritic_9417,sales_3639,,
metacritic_14601,sales_561,,
metacritic_15977,sales_1873,,
metacritic_18363,sales_2966,,
metacritic_3832,sales_3572,,
metacritic_12710,sales_2563,,
metacritic_16855,sales_1425,,
metacritic_19401,sales_7089,,
metacritic_6531,sales_7415,,
metacritic_17119,sales_4075,,
metacritic_20477,sales_161,,
metacritic_2384,sales_284,,
metacritic_6172,sales_5951,,
metacritic_1623,sales_3012,,
metacritic_8146,sales_4881,,
metacritic_601,sales_4166,,
metacritic_7879,sales_3233,,
metacritic_11478,sales_3989,,
metacritic_2981,sales_7457,,
metacritic_156,sales_3885,,
metacritic_7966,sales_6731,,
metacritic_14433,sales_442,,
metacritic_2398,sales_1152,,
metacritic_13911,sales_1019,,
metacritic_7722,sales_2477,,
metacritic_333,sales_1526,,
metacritic_14989,sales_1167,,
metacritic_11911,sales_7239,,
metacritic_4432,sales_2886,,
metacritic_3972,sales_3017,,
metacritic_10996,sales_2871,,
metacritic_1404,sales_997,,
metacritic_1643,sales_410,,
metacritic_18210,sales_5616,,
metacritic_20481,sales_4478,,
metacritic_14835,sales_1357,,
metacritic_13199,sales_1337,,
metacritic_8106,sales_1947,,
metacritic_44,sales_3159,,
metacritic_1711,sales_3496,,
metacritic_4716,sales_2900,,
metacritic_4144,sales_4347,,
metacritic_11540,sales_1381,,
metacritic_8518,sales_4894,,
metacritic_15610,sales_211,,
metacritic_5578,sales_3192,,
metacritic_1723,sales_4552,,
metacritic_16347,sales_1536,,
metacritic_15099,sales_4792,,
metacritic_649,sales_3322,,
metacritic_18954,sales_3952,,
metacritic_11464,sales_5582,,
metacritic_15725,sales_6426,,
metacritic_9865,sales_5932,,
metacritic_1643,sales_608,,
metacritic_6108,sales_4316,,
metacritic_7661,sales_838,,
metacritic_1946,sales_3573,,
metacritic_1536,sales_4089,,
metacritic_1240,sales_1037,,
metacritic_16364,sales_3585,,
metacritic_14340,sales_2940,,
metacritic_1445,sales_2029,,
metacritic_9585,sales_426,,
metacritic_14902,sales_2729,,
metacritic_2844,sales_16,,
metacritic_2181,sales_2384,,
metacritic_5019,sales_5935,,
metacritic_573,sales_1515,,
metacritic_19378,sales_1863,,
metacritic_7397,sales_7690,,
metacritic_19239,sales_6787,,
metacritic_157,sales_1609,,
metacritic_1994,sales_5407,,
metacritic_14884,sales_1246,,
metacritic_10556,sales_7018,,
metacritic_16867,sales_1744,,
metacritic_15790,sales_1921,,
metacritic_4635,sales_1234,,
metacritic_14915,sales_6882,,
metacritic_830,sales_2765,,
metacritic_3699,sales_6407,,
metacritic_2315,sales_4341,,
metacritic_15776,sales_7208,,
metacritic_15551,sales_2715,,
metacritic_1357,sales_1978,,
metacritic_2752,sales_1340,,
metacritic_9938,sales_6719,,
metacritic_10812,sales_2469,,
metacritic_19205,sales_4267,,
metacritic_5148,sales_4673,,
metacritic_12902,sales_3947,,
metacritic_3315,sales_551,,
metacritic_18091,sales_2507,,
metacritic_2335,sales_3045,,
metacritic_12503,sales_4621,,
metacritic_738,sales_167,,
metacritic_8344,sales_2039,,
metacritic_2326,sales_1193,,
metacritic_5226,sales_886,,
metacritic_9341,sales_1768,,
metacritic_7850,sales_2389,,
metacritic_799,sales_6561,,
metacritic_2847,sales_717,,
metacritic_3835,sales_2113,,
metacritic_4479,sales_2948,,
metacritic_4806,sales_177,,
metacritic_7636,sales_5229,,
metacritic_4890,sales_685,,
metacritic_20464,sales_196,,
metacritic_2696,sales_7559,,
metacritic_1852,sales_2210,,
metacritic_4852,sales_4898,,
metacritic_15961,sales_637,,
metacritic_1759,sales_3583,,
metacritic_5881,sales_4061,,
metacritic_14396,sales_2402,,
metacritic_3599,sales_5485,,
metacritic_15378,sales_4847,,
metacritic_13435,sales_401,,
metacritic_17804,sales_4023,,
metacritic_16090,sales_2510,,
metacritic_11490,sales_478,,
metacritic_868,sales_2243,,
metacritic_5444,sales_264,,
metacritic_9860,sales_554,,
metacritic_11486,sales_2486,,
metacritic_14943,sales_2692,,
metacritic_11466,sales_3047,,
metacritic_4057,sales_4898,,
metacritic_11767,sales_7318,,
metacritic_14675,sales_3733,,
metacritic_2885,sales_83,,
metacritic_10519,sales_1462,,
metacritic_10833,sales_3752,,
metacritic_7691,sales_3515,,
metacritic_1099,sales_2255,,
metacritic_1650,sales_1799,,
metacritic_16635,sales_112,,
metacritic_5855,sales_6943,,
metacritic_19528,sales_4438,,
metacritic_16234,sales_4599,,
metacritic_763,sales_2434,,
metacritic_16138,sales_6446,,
metacritic_15510,sales_7254,,
metacritic_558,sales_1629,,
metacritic_14675,sales_1433,,
metacritic_510,sales_1193,,
metacritic_1184,sales_1849,,
metacritic_15351,sales_342,,
metacritic_9612,sales_264,,
metacritic_16442,sales_2930,,
metacritic_11089,sales_2830,,
metacritic_16136,sales_3259,,
metacritic_3760,sales_6076,,
metacritic_166,sales_4840,,
metacritic_8851,sales_5439,,
metacritic_12633,sales_7464,,
metacritic_17497,sales_3581,,
metacritic_3525,sales_7429,,
metacritic_9016,sales_2243,,
metacritic_15936,sales_3047,,
metacritic_2376,sales_869,,
metacritic_14545,sales_2164,,
metacritic_4436,sales_1189,,
metacritic_15551,sales_691,,
metacritic_7859,sales_7319,,
metacritic_313,sales_997,,
metacritic_8754,sales_1574,,
metacritic_15136,sales_1252,,
metacritic_13464,sales_6497,,
metacritic_4866,sales_7540,,
metacritic_14772,sales_3994,,
metacritic_3139,sales_225,,
metacritic_17968,sales_982,,
metacritic_19626,sales_2975,,
metacritic_12683,sales_7679,,
metacritic_2872,sales_8,,
metacritic_2714,sales_1871,,
metacritic_6728,sales_79,,
metacritic_10155,sales_3167,,
metacritic_15270,sales_850,,
metacritic_13442,sales_415,,
metacritic_20481,sales_372,,
metacritic_681,sales_324,,
metacritic_15172,sales_4946,,
metacritic_19845,sales_4813,,
metacritic_992,sales_132,,
metacritic_11469,sales_1974,,
metacritic_9068,sales_705,,
metacritic_4324,sales_4164,,
metacritic_12470,sales_6883,,
metacritic_5669,sales_4273,,
metacritic_12678,sales_7607,,
metacritic_7307,sales_638,,
metacritic_19399,sales_5582,,
metacritic_6808,sales_7019,,
metacritic_8262,sales_2086,,
metacritic_2178,sales_876,,
metacritic_15890,sales_5725,,
metacritic_7099,sales_951,,
metacritic_17364,sales_1192,,
metacritic_7473,sales_383,,
metacritic_12363,sales_5713,,
metacritic_19296,sales_2009,,
metacritic_4166,sales_2082,,
metacritic_1037,sales_4629,,
metacritic_11506,sales_3754,,
metacritic_19181,sales_3281,,
metacritic_5088,sales_7103,,
metacritic_17980,sales_4968,,
metacritic_2165,sales_939,,
metacritic_1153,sales_2492,,
metacritic_4901,sales_499,,
metacritic_10484,sales_1751,,
metacritic_17364,sales_1590,,
metacritic_2123,sales_1276,,
metacritic_17865,sales_2904,,
metacritic_1660,sales_246,,
metacritic_13322,sales_3917,,
metacritic_16208,sales_4496,,
metacritic_5992,sales_6453,,
metacritic_5792,sales_6965,,
metacritic_18286,sales_1333,,
metacritic_16906,sales_2489,,
metacritic_16129,sales_2689,,
metacritic_6938,sales_4904,,
metacritic_5842,sales_539,,
metacritic_16031,sales_3095,,
metacritic_16255,sales_4599,,
metacritic_1711,sales_2845,,
metacritic_7722,sales_4822,,
metacritic_13132,sales_6594,,
metacritic_7138,sales_2857,,
metacritic_5706,sales_3380,,
metacritic_11831,sales_6543,,
metacritic_1143,sales_5564,,
metacritic_8195,sales_3307,,
metacritic_12437,sales_7639,,
metacritic_5801,sales_6152,,
metacritic_12079,sales_2463,,
metacritic_10427,sales_547,,
metacritic_1159,sales_1794,,
metacritic_14087,sales_4991,,
metacritic_13400,sales_5036,,
metacritic_12408,sales_6078,,
metacritic_162,sales_5136,,
metacritic_6819,sales_1089,,
metacritic_11044,sales_5519,,
metacritic_457,sales_4678,,
metacritic_6140,sales_5219,,
metacritic_13464,sales_3349,,
metacritic_4394,sales_862,,
metacritic_1432,sales_4,,
metacritic_18959,sales_5851,,
metacritic_4713,sales_597,,
metacritic_14647,sales_3468,,
metacritic_5991,sales_6433,,
metacritic_2146,sales_934,,
metacritic_10562,sales_1190,,
metacritic_9040,sales_111,,
metacritic_6149,sales_2973,,
metacritic_4200,sales_2721,,
metacritic_2582,sales_3223,,
metacritic_8925,sales_1816,,
metacritic_657,sales_1848,,
metacritic_10463,sales_86,,
metacritic_7279,sales_6446,,
metacritic_5468,sales_5828,,
metacritic_4057,sales_1019,False,FP
metacritic_9949,sales_1617,,
metacritic_5405,sales_4661,,
metacritic_335,sales_579,,
metacritic_17553,sales_5296,,
metacritic_18596,sales_4555,,
metacritic_14589,sales_3505,,
metacritic_2647,sales_5929,,
metacritic_13716,sales_6152,,
metacritic_13449,sales_2134,,
metacritic_4386,sales_2383,,
metacritic_8987,sales_243,,
metacritic_18720,sales_6731,,
metacritic_15768,sales_4281,,
metacritic_13504,sales_2958,,
metacritic_150,sales_1783,,
metacritic_5041,sales_256,,
metacritic_13721,sales_6375,,
metacritic_6473,sales_5429,,
metacritic_6142,sales_4675,,
metacritic_5045,sales_5245,,
metacritic_9851,sales_7224,,
metacritic_14379,sales_137,,
metacritic_14352,sales_4027,,
metacritic_7895,sales_849,,
metacritic_17726,sales_3203,,
metacritic_17061,sales_190,,
metacritic_1086,sales_3067,,
metacritic_5463,sales_6351,,
metacritic_12128,sales_5976,,
metacritic_1760,sales_2913,,
metacritic_4866,sales_6540,,
metacritic_2207,sales_1220,,
metacritic_16940,sales_5649,,
metacritic_12627,sales_6093,,
metacritic_13868,sales_2621,,
metacritic_3483,sales_2243,,
metacritic_16906,sales_219,,
metacritic_20406,sales_430,,
metacritic_15790,sales_4386,,
metacritic_18670,sales_5126,,
metacritic_18072,sales_3797,,
metacritic_6830,sales_5280,,
metacritic_2178,sales_6455,,
metacritic_14078,sales_3219,,
metacritic_5697,sales_797,,
metacritic_9863,sales_7333,,
metacritic_5854,sales_7534,,
metacritic_16614,sales_5971,,
metacritic_6330,sales_6864,,
metacritic_5150,sales_4560,,
metacritic_20408,sales_629,,
metacritic_16708,sales_7495,,
metacritic_12173,sales_1959,,
metacritic_6551,sales_190,,
metacritic_20429,sales_3122,,
metacritic_15006,sales_4244,,
metacritic_3823,sales_2048,,
metacritic_7580,sales_255,,
metacritic_1548,sales_1775,,
metacritic_1014,sales_1480,,
metacritic_18369,sales_5233,,
metacritic_297,sales_4065,,
metacritic_1198,sales_7286,,
metacritic_14829,sales_5501,,
metacritic_6741,sales_4252,,
metacritic_7778,sales_141,,
metacritic_20408,sales_1088,,
metacritic_6405,sales_2956,,
metacritic_4723,sales_1077,,
metacritic_13142,sales_2683,,
metacritic_2182,sales_1624,,
metacritic_4242,sales_1127,,
metacritic_1875,sales_309,,
metacritic_10152,sales_438,,
metacritic_12518,sales_6489,,
metacritic_19861,sales_6943,,
metacritic_18553,sales_2289,,
metacritic_15908,sales_7413,,
metacritic_2610,sales_5890,,
metacritic_7421,sales_4585,,
metacritic_7303,sales_3303,,
metacritic_4821,sales_6927,,
metacritic_1711,sales_4939,,
metacritic_8101,sales_486,,
metacritic_8458,sales_6330,,
metacritic_19031,sales_5997,,
metacritic_12301,sales_4171,,
metacritic_18670,sales_3077,,
metacritic_4183,sales_240,,
metacritic_16138,sales_5625,,
metacritic_12100,sales_6057,,
metacritic_16354,sales_5473,,
metacritic_4945,sales_5024,,
metacritic_1753,sales_2363,,
metacritic_12631,sales_1475,,
metacritic_14115,sales_7105,,
metacritic_18702,sales_1595,,
metacritic_392,sales_4773,,
metacritic_12697,sales_3422,,
metacritic_1873,sales_113,,
metacritic_15205,sales_3020,,
metacritic_4197,sales_268,,
metacritic_18220,sales_116,,
metacritic_2006,sales_257,,
metacritic_16760,sales_7741,,
metacritic_4715,sales_6452,,
metacritic_17555,sales_5262,,
metacritic_8805,sales_3303,,
metacritic_4210,sales_4311,,
metacritic_10141,sales_5552,,
metacritic_7198,sales_1986,,
metacritic_13283,sales_5059,,
metacritic_6432,sales_4689,,
metacritic_3931,sales_2099,,
metacritic_2207,sales_7591,,
metacritic_4924,sales_7560,,
metacritic_7317,sales_2121,,
metacritic_18209,sales_7804,,
metacritic_8421,sales_4479,,
metacritic_14993,sales_4677,,
metacritic_4361,sales_780,,
metacritic_7622,sales_912,,
metacritic_12326,sales_3158,,
metacritic_20203,sales_6697,,
metacritic_51,sales_2885,,
metacritic_1797,sales_2014,,
metacritic_17739,sales_1743,,
metacritic_4232,sales_3079,,
metacritic_9960,sales_999,,
metacritic_5147,sales_2638,,
metacritic_11601,sales_3761,,
metacritic_3108,sales_2958,,
metacritic_13374,sales_3650,,
metacritic_2834,sales_4075,,
metacritic_16914,sales_1749,,
metacritic_12224,sales_7132,,
metacritic_18541,sales_3257,,
metacritic_3390,sales_717,,
metacritic_11438,sales_6523,,
metacritic_4760,sales_2670,,
metacritic_16771,sales_2251,,
metacritic_16563,sales_1337,,
metacritic_4183,sales_3524,,
metacritic_9069,sales_1578,,
metacritic_4183,sales_529,,
metacritic_4760,sales_1158,,
metacritic_17937,sales_7086,,
metacritic_7835,sales_1232,,
metacritic_5444,sales_2582,,
metacritic_19817,sales_4288,,
metacritic_756,sales_4264,,
metacritic_1419,sales_2377,,
metacritic_14868,sales_5402,,
metacritic_5098,sales_543,,
metacritic_13801,sales_5024,,
metacritic_242,sales_2226,,
metacritic_7691,sales_1256,,
metacritic_13331,sales_7097,,
metacritic_11737,sales_4538,,
metacritic_55,sales_960,,
metacritic_4212,sales_1999,,
