id1,id2,label,triplet_group
http://dbpedia.org/resource/Abu_Dhabi_Islamic_Bank,http://www.forbes.com/companies/dubai-islamic-bank/,FALSE,
http://dbpedia.org/resource/Kasikornbank,http://www.forbes.com/companies/kasikornbank/,TRUE,
http://dbpedia.org/resource/Marathon_Technologies,http://www.forbes.com/companies/marathon-petroleum/,FALSE,
http://dbpedia.org/resource/Persystent_Software,http://www.forbes.com/companies/symantec/,FALSE,
http://dbpedia.org/resource/Bank_of_Yokohama,http://www.forbes.com/companies/bank-of-yokohama/,TRUE,
http://dbpedia.org/resource/Inter_Pipeline,http://www.forbes.com/companies/encana/,FALSE,
http://dbpedia.org/resource/Hellenic_Petroleum,http://www.forbes.com/companies/hellenic-petroleum/,TRUE,
http://dbpedia.org/resource/China_Life_Insurance_Company_(Taiwan),http://www.forbes.com/companies/china-life-insurance/,FALSE,
http://dbpedia.org/resource/Saudi_Advanced_Industries_Company,http://www.forbes.com/companies/kingdom-holding/,FALSE,
http://dbpedia.org/resource/Indus_Towers,http://www.forbes.com/companies/larsen-toubro/,FALSE,
http://dbpedia.org/resource/China_Life_Insurance_Company,http://www.forbes.com/companies/china-life-insurance/,TRUE,
http://dbpedia.org/resource/Gardner_Denver,http://www.forbes.com/companies/parker-hannifin/,FALSE,
http://dbpedia.org/resource/Larsen_&_Toubro_Infotech,http://www.forbes.com/companies/larsen-toubro/,FALSE,
http://dbpedia.org/resource/Parker_Hannifin,http://www.forbes.com/companies/parker-hannifin/,TRUE,
http://dbpedia.org/resource/Target_Corporation,http://www.forbes.com/companies/tjx-cos/,FALSE,
http://dbpedia.org/resource/Dai_Nippon_Printing,http://www.forbes.com/companies/dai-nippon-printing/,TRUE,
http://dbpedia.org/resource/Dubai_Islamic_Bank,http://www.forbes.com/companies/dubai-islamic-bank/,TRUE,
http://dbpedia.org/resource/Bouygues_Telecom,http://www.forbes.com/companies/vivendi/,FALSE,
http://dbpedia.org/resource/Symantec,http://www.forbes.com/companies/symantec/,TRUE,
http://dbpedia.org/resource/Sodern,http://www.forbes.com/companies/sodexo/,FALSE,
http://dbpedia.org/resource/Qualcomm,http://www.forbes.com/companies/qualcomm/,TRUE,
http://dbpedia.org/resource/China_Communications_Services_Corporation,http://www.forbes.com/companies/china-communications-services/,TRUE,
http://dbpedia.org/resource/Hewlett-Packard,http://www.forbes.com/companies/hewlett-packard/,TRUE,
http://dbpedia.org/resource/Dai-ichi_Life,http://www.forbes.com/companies/dai-ichi-life-insurance/,TRUE,
http://dbpedia.org/resource/Greenply,http://www.forbes.com/companies/grasim-industries/,FALSE,
http://dbpedia.org/resource/NextEra_Energy,http://www.forbes.com/companies/nextera-energy/,TRUE,
http://dbpedia.org/resource/R._J._Reynolds_Tobacco_Company,http://www.forbes.com/companies/imperial-tobacco-group/,FALSE,
http://dbpedia.org/resource/Marathon_Petroleum,http://www.forbes.com/companies/marathon-petroleum/,TRUE,
http://dbpedia.org/resource/Mawarid_Holding,http://www.forbes.com/companies/kingdom-holding/,FALSE,
http://dbpedia.org/resource/Sino-Ocean_Land,http://www.forbes.com/companies/shui-on-land/,FALSE,
http://dbpedia.org/resource/D3_Publisher,http://www.forbes.com/companies/dai-nippon-printing/,FALSE,
http://dbpedia.org/resource/Bangkok_Bank,http://www.forbes.com/companies/kasikornbank/,FALSE,
"http://dbpedia.org/resource/Toyota_Material_Handling,_U.S.A.,_Inc.",http://www.forbes.com/companies/trw-automotive-holdings/,FALSE,
http://dbpedia.org/resource/Clean_Water_Services,http://www.forbes.com/companies/clorox/,FALSE,
http://dbpedia.org/resource/Shandong_Heavy_Industry,http://www.forbes.com/companies/weichai-power/,FALSE,
http://dbpedia.org/resource/Duke_Energy,http://www.forbes.com/companies/nextera-energy/,FALSE,
http://dbpedia.org/resource/People's_Insurance_Company_of_China,http://www.forbes.com/companies/china-life-insurance/,FALSE,
http://dbpedia.org/resource/Marathon_Oil,http://www.forbes.com/companies/marathon-petroleum/,FALSE,
http://dbpedia.org/resource/Japan_Post_Insurance,http://www.forbes.com/companies/dai-ichi-life-insurance/,FALSE,
http://dbpedia.org/resource/Freescale_Semiconductor,http://www.forbes.com/companies/qualcomm/,FALSE,
http://dbpedia.org/resource/MAB_Paints,http://www.forbes.com/companies/masco/,FALSE,
http://dbpedia.org/resource/The_Corporate_Group,http://www.forbes.com/companies/imperial-tobacco-group/,FALSE,
http://dbpedia.org/resource/Ace_Hardware,http://www.forbes.com/companies/hewlett-packard/,FALSE,
http://dbpedia.org/resource/ASELSAN,http://www.forbes.com/companies/turkcell/,FALSE,
http://dbpedia.org/resource/Parker_Engineering,http://www.forbes.com/companies/parker-hannifin/,FALSE,
http://dbpedia.org/resource/Automotive_Components_Holdings,http://www.forbes.com/companies/trw-automotive-holdings/,FALSE,
http://dbpedia.org/resource/Kiatnakin_Bank,http://www.forbes.com/companies/kasikornbank/,FALSE,
http://dbpedia.org/resource/Caltex_Woolworths,http://www.forbes.com/companies/woolworths/,FALSE,
http://dbpedia.org/resource/TRW_Automotive,http://www.forbes.com/companies/trw-automotive-holdings/,TRUE,
http://dbpedia.org/resource/J._C._Penney,http://www.forbes.com/companies/tjx-cos/,FALSE,
http://dbpedia.org/resource/T%C3%9CDEMSA%C5%9E,http://www.forbes.com/companies/turkcell/,FALSE,
http://dbpedia.org/resource/Groupe_SEB,http://www.forbes.com/companies/sodexo/,FALSE,
http://dbpedia.org/resource/StarWind_Software,http://www.forbes.com/companies/symantec/,FALSE,
http://dbpedia.org/resource/Poly_Real_Estate,http://www.forbes.com/companies/shui-on-land/,FALSE,
http://dbpedia.org/resource/Encana,http://www.forbes.com/companies/encana/,TRUE,
http://dbpedia.org/resource/Shui_On_Land,http://www.forbes.com/companies/shui-on-land/,TRUE,
http://dbpedia.org/resource/First_International_Bank_of_Israel,http://www.forbes.com/companies/bank-leumi/,FALSE,
http://dbpedia.org/resource/Woolworths_(supermarket),http://www.forbes.com/companies/woolworths/,TRUE,
http://dbpedia.org/resource/Grasim_Industries,http://www.forbes.com/companies/grasim-industries/,TRUE,
http://dbpedia.org/resource/Vivendi,http://www.forbes.com/companies/vivendi/,TRUE,
http://dbpedia.org/resource/Prime_Restaurants,http://www.forbes.com/companies/metro-inc/,FALSE,
http://dbpedia.org/resource/Hokkaido_Bank,http://www.forbes.com/companies/bank-of-yokohama/,FALSE,
http://dbpedia.org/resource/Woolworths_(New_Zealand),http://www.forbes.com/companies/woolworths/,FALSE,
http://dbpedia.org/resource/McDonald's_Canada,http://www.forbes.com/companies/metro-inc/,FALSE,
http://dbpedia.org/resource/China_Communications_Construction,http://www.forbes.com/companies/china-communications-services/,FALSE,
http://dbpedia.org/resource/Woolworths_Limited,http://www.forbes.com/companies/woolworths/,TRUE,
http://dbpedia.org/resource/ON_Semiconductor_Corporation,http://www.forbes.com/companies/qualcomm/,FALSE,
http://dbpedia.org/resource/Gerber_Life_Insurance_Company,http://www.forbes.com/companies/prudential-financial/,FALSE,
http://dbpedia.org/resource/Sodexo,http://www.forbes.com/companies/sodexo/,TRUE,
http://dbpedia.org/resource/Shell_Canada,http://www.forbes.com/companies/encana/,FALSE,
http://dbpedia.org/resource/GE_Energy,http://www.forbes.com/companies/nextera-energy/,FALSE,
http://dbpedia.org/resource/Cameco,http://www.forbes.com/companies/cameco/,TRUE,0.0
http://dbpedia.org/resource/Star_Uranium,http://www.forbes.com/companies/cameco/,FALSE,0.0
http://dbpedia.org/resource/United_Uranium,http://www.forbes.com/companies/cameco/,FALSE,0.0
http://dbpedia.org/resource/China_Resources_Enterprise,http://www.forbes.com/companies/china-resources-enterprise/,TRUE,1.0
http://dbpedia.org/resource/Beijing_Enterprises,http://www.forbes.com/companies/china-resources-enterprise/,FALSE,1.0
http://dbpedia.org/resource/China_Travel_International_Investment_Hong_Kong,http://www.forbes.com/companies/china-resources-enterprise/,FALSE,1.0
http://dbpedia.org/resource/Tongling_Nonferrous_Metals,http://www.forbes.com/companies/tongling-nonferrous-metals/,TRUE,2.0
http://dbpedia.org/resource/Hunan_Nonferrous_Metals,http://www.forbes.com/companies/tongling-nonferrous-metals/,FALSE,2.0
http://dbpedia.org/resource/Shenzhen_Zhongjin_Lingnan_Nonfemet_Company,http://www.forbes.com/companies/tongling-nonferrous-metals/,FALSE,2.0
http://dbpedia.org/resource/Almarai,http://www.forbes.com/companies/almarai/,TRUE,3.0
http://dbpedia.org/resource/Al_Shoula_Group,http://www.forbes.com/companies/almarai/,FALSE,3.0
http://dbpedia.org/resource/Alinma_Bank,http://www.forbes.com/companies/almarai/,FALSE,3.0
http://dbpedia.org/resource/Prada,http://www.forbes.com/companies/prada/,TRUE,4.0
http://dbpedia.org/resource/Moschino,http://www.forbes.com/companies/prada/,FALSE,4.0
http://dbpedia.org/resource/Fendi,http://www.forbes.com/companies/prada/,FALSE,4.0
http://dbpedia.org/resource/Nokia,http://www.forbes.com/companies/nokia/,TRUE,5.0
http://dbpedia.org/resource/Nokia_Solutions_and_Networks,http://www.forbes.com/companies/nokia/,FALSE,5.0
http://dbpedia.org/resource/SATEL,http://www.forbes.com/companies/nokia/,FALSE,5.0
http://dbpedia.org/resource/Areva,http://www.forbes.com/companies/areva/,TRUE,6.0
http://dbpedia.org/resource/Avenir_Telecom,http://www.forbes.com/companies/areva/,FALSE,6.0
http://dbpedia.org/resource/Electravia,http://www.forbes.com/companies/areva/,FALSE,6.0
http://dbpedia.org/resource/Intact_Financial,http://www.forbes.com/companies/intact-financial/,TRUE,7.0
http://dbpedia.org/resource/CI_Financial,http://www.forbes.com/companies/intact-financial/,FALSE,7.0
http://dbpedia.org/resource/First_Calgary_Financial,http://www.forbes.com/companies/intact-financial/,FALSE,7.0
http://dbpedia.org/resource/Westfield_Group,http://www.forbes.com/companies/westfield-group/,TRUE,8.0
http://dbpedia.org/resource/Woolworths_Limited,http://www.forbes.com/companies/westfield-group/,FALSE,8.0
http://dbpedia.org/resource/REA_Group,http://www.forbes.com/companies/westfield-group/,FALSE,8.0
http://dbpedia.org/resource/GPT_Group,http://www.forbes.com/companies/gpt-group/,TRUE,9.0
http://dbpedia.org/resource/REA_Group,http://www.forbes.com/companies/gpt-group/,FALSE,9.0
http://dbpedia.org/resource/Transpacific_Industries_Group,http://www.forbes.com/companies/gpt-group/,FALSE,9.0
http://dbpedia.org/resource/H&M,http://www.forbes.com/companies/hm/,TRUE,10.0
http://dbpedia.org/resource/Lindex,http://www.forbes.com/companies/hm/,FALSE,10.0
http://dbpedia.org/resource/NOHAB,http://www.forbes.com/companies/hm/,FALSE,10.0
http://dbpedia.org/resource/Nanto_Bank,http://www.forbes.com/companies/nanto-bank/,TRUE,11.0
http://dbpedia.org/resource/Japan_Post_Bank,http://www.forbes.com/companies/nanto-bank/,FALSE,11.0
http://dbpedia.org/resource/Tokyo_Star_Bank,http://www.forbes.com/companies/nanto-bank/,FALSE,11.0
http://dbpedia.org/resource/Yamada_Denki,http://www.forbes.com/companies/yamada-denki/,TRUE,12.0
http://dbpedia.org/resource/Nitto_Denko,http://www.forbes.com/companies/yamada-denki/,FALSE,12.0
http://dbpedia.org/resource/Dentsu,http://www.forbes.com/companies/yamada-denki/,FALSE,12.0
http://dbpedia.org/resource/Banco_do_Brasil,http://www.forbes.com/companies/banco-do-brasil/,TRUE,13.0
http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,http://www.forbes.com/companies/banco-do-brasil/,FALSE,13.0
http://dbpedia.org/resource/Banco_Ita%C3%BA_Chile,http://www.forbes.com/companies/banco-do-brasil/,FALSE,13.0
http://dbpedia.org/resource/Fortum,http://www.forbes.com/companies/fortum/,TRUE,14.0
http://dbpedia.org/resource/Oceanvolt,http://www.forbes.com/companies/fortum/,FALSE,14.0
http://dbpedia.org/resource/Fennovoima,http://www.forbes.com/companies/fortum/,FALSE,14.0
http://dbpedia.org/resource/BBMG,http://www.forbes.com/companies/bbmg/,TRUE,15.0
http://dbpedia.org/resource/BAW,http://www.forbes.com/companies/bbmg/,FALSE,15.0
http://dbpedia.org/resource/BOC_International,http://www.forbes.com/companies/bbmg/,FALSE,15.0
http://dbpedia.org/resource/Nitto_Denko,http://www.forbes.com/companies/nitto-denko/,TRUE,16.0
http://dbpedia.org/resource/Yamada_Denki,http://www.forbes.com/companies/nitto-denko/,FALSE,16.0
http://dbpedia.org/resource/Dentsu,http://www.forbes.com/companies/nitto-denko/,FALSE,16.0
http://dbpedia.org/resource/Silver_Wheaton,http://www.forbes.com/companies/silver-wheaton/,TRUE,17.0
http://dbpedia.org/resource/Silver_Jeans_Co.,http://www.forbes.com/companies/silver-wheaton/,FALSE,17.0
http://dbpedia.org/resource/Silvercorp_Metals,http://www.forbes.com/companies/silver-wheaton/,FALSE,17.0
http://dbpedia.org/resource/Tenaga_Nasional,http://www.forbes.com/companies/tenaga-nasional/,TRUE,18.0
http://dbpedia.org/resource/Sabah_Electricity,http://www.forbes.com/companies/tenaga-nasional/,FALSE,18.0
http://dbpedia.org/resource/Sarawak_Energy,http://www.forbes.com/companies/tenaga-nasional/,FALSE,18.0
http://dbpedia.org/resource/Reliance_Industries,http://www.forbes.com/companies/reliance-industries/,TRUE,19.0
http://dbpedia.org/resource/Reliance_Anil_Dhirubhai_Ambani_Group,http://www.forbes.com/companies/reliance-industries/,FALSE,19.0
http://dbpedia.org/resource/Reliance_MediaWorks,http://www.forbes.com/companies/reliance-industries/,FALSE,19.0
http://dbpedia.org/resource/Infosys,http://www.forbes.com/companies/infosys/,TRUE,20.0
http://dbpedia.org/resource/Wipro,http://www.forbes.com/companies/infosys/,FALSE,20.0
http://dbpedia.org/resource/Infrasoft_Technologies,http://www.forbes.com/companies/infosys/,FALSE,20.0
http://dbpedia.org/resource/Eni,http://www.forbes.com/companies/eni/,TRUE,21.0
http://dbpedia.org/resource/Enel,http://www.forbes.com/companies/eni/,FALSE,21.0
http://dbpedia.org/resource/UFIP,http://www.forbes.com/companies/eni/,FALSE,21.0
http://dbpedia.org/resource/SAIC_Motor,http://www.forbes.com/companies/saic-motor/,TRUE,22.0
http://dbpedia.org/resource/JAC_Motors,http://www.forbes.com/companies/saic-motor/,FALSE,22.0
http://dbpedia.org/resource/Jiangling_Motors,http://www.forbes.com/companies/saic-motor/,FALSE,22.0
http://dbpedia.org/resource/Akbank,http://www.forbes.com/companies/akbank/,TRUE,23.0
http://dbpedia.org/resource/Garanti_Bank,http://www.forbes.com/companies/akbank/,FALSE,23.0
http://dbpedia.org/resource/AtaBank,http://www.forbes.com/companies/akbank/,FALSE,23.0
http://dbpedia.org/resource/Suning_Appliance,http://www.forbes.com/companies/suning-appliance/,TRUE,24.0
http://dbpedia.org/resource/GOME_Electrical_Appliances,http://www.forbes.com/companies/suning-appliance/,FALSE,24.0
http://dbpedia.org/resource/Sany,http://www.forbes.com/companies/suning-appliance/,FALSE,24.0
http://dbpedia.org/resource/Coal_India,http://www.forbes.com/companies/coal-india/,TRUE,25.0
http://dbpedia.org/resource/ChinaCoal,http://www.forbes.com/companies/coal-india/,FALSE,25.0
http://dbpedia.org/resource/Binani_Industries_Ltd,http://www.forbes.com/companies/coal-india/,FALSE,25.0
http://dbpedia.org/resource/Naspers,http://www.forbes.com/companies/naspers/,TRUE,26.0
http://dbpedia.org/resource/Pepkor,http://www.forbes.com/companies/naspers/,FALSE,26.0
http://dbpedia.org/resource/Neotel,http://www.forbes.com/companies/naspers/,FALSE,26.0
http://dbpedia.org/resource/Piraeus_Bank,http://www.forbes.com/companies/piraeus-bank/,TRUE,27.0
http://dbpedia.org/resource/Piraeus_Bank_Beograd,http://www.forbes.com/companies/piraeus-bank/,FALSE,27.0
http://dbpedia.org/resource/Alpha_Bank,http://www.forbes.com/companies/piraeus-bank/,FALSE,27.0
http://dbpedia.org/resource/China_Oilfield_Services,http://www.forbes.com/companies/china-oilfield-service/,TRUE,28.0
http://dbpedia.org/resource/China_National_Offshore_Oil_Corporation,http://www.forbes.com/companies/china-oilfield-service/,FALSE,28.0
http://dbpedia.org/resource/China_Communications_Services_Corporation,http://www.forbes.com/companies/china-oilfield-service/,FALSE,28.0
http://dbpedia.org/resource/Tauron_Group,http://www.forbes.com/companies/tauron-group/,TRUE,29.0
http://dbpedia.org/resource/Tauron_Wytwarzanie,http://www.forbes.com/companies/tauron-group/,FALSE,29.0
http://dbpedia.org/resource/Polska_Grupa_Energetyczna,http://www.forbes.com/companies/tauron-group/,FALSE,29.0
http://dbpedia.org/resource/Jiangxi_Copper,http://www.forbes.com/companies/jiangxi-copper/,TRUE,30.0
http://dbpedia.org/resource/Xingye_Copper,http://www.forbes.com/companies/jiangxi-copper/,FALSE,30.0
http://dbpedia.org/resource/Yunnan_Copper,http://www.forbes.com/companies/jiangxi-copper/,FALSE,30.0
http://dbpedia.org/resource/United_Overseas_Bank,http://www.forbes.com/companies/united-overseas-bank/,TRUE,31.0
http://dbpedia.org/resource/UOB-Kay_Hian,http://www.forbes.com/companies/united-overseas-bank/,FALSE,31.0
http://dbpedia.org/resource/Bank_of_Singapore,http://www.forbes.com/companies/united-overseas-bank/,FALSE,31.0
http://dbpedia.org/resource/Zenith_Bank,http://www.forbes.com/companies/zenith-bank/,TRUE,32.0
http://dbpedia.org/resource/Zenith_Electronics,http://www.forbes.com/companies/zenith-bank/,FALSE,32.0
http://dbpedia.org/resource/Zenith_(watchmaker),http://www.forbes.com/companies/zenith-bank/,FALSE,32.0
http://dbpedia.org/resource/Bank_of_Beijing,http://www.forbes.com/companies/bank-of-beijing/,TRUE,33.0
http://dbpedia.org/resource/Bank_of_China,http://www.forbes.com/companies/bank-of-beijing/,FALSE,33.0
http://dbpedia.org/resource/Bank_of_Ningbo,http://www.forbes.com/companies/bank-of-beijing/,FALSE,33.0
http://dbpedia.org/resource/OTP_Bank,http://www.forbes.com/companies/otp-bank/,TRUE,34.0
http://dbpedia.org/resource/OTP_banka_Srbija,http://www.forbes.com/companies/otp-bank/,FALSE,34.0
http://dbpedia.org/resource/Magyar_Posta,http://www.forbes.com/companies/otp-bank/,FALSE,34.0
http://dbpedia.org/resource/China_Construction_Bank,http://www.forbes.com/companies/china-construction-bank/,TRUE,35.0
http://dbpedia.org/resource/China_CITIC_Bank,http://www.forbes.com/companies/china-construction-bank/,FALSE,35.0
http://dbpedia.org/resource/China_Merchants_Bank,http://www.forbes.com/companies/china-construction-bank/,FALSE,35.0
http://dbpedia.org/resource/Barrick_Gold,http://www.forbes.com/companies/barrick-gold/,TRUE,36.0
http://dbpedia.org/resource/New_Gold,http://www.forbes.com/companies/barrick-gold/,FALSE,36.0
http://dbpedia.org/resource/Centerra_Gold,http://www.forbes.com/companies/barrick-gold/,FALSE,36.0
http://dbpedia.org/resource/Sime_Darby,http://www.forbes.com/companies/sime-darby/,TRUE,37.0
http://dbpedia.org/resource/Gas_Malaysia,http://www.forbes.com/companies/sime-darby/,FALSE,37.0
http://dbpedia.org/resource/Sarawak_Energy,http://www.forbes.com/companies/sime-darby/,FALSE,37.0
http://dbpedia.org/resource/Garanti_Bank,http://www.forbes.com/companies/garanti-bank/,TRUE,38.0
http://dbpedia.org/resource/Akbank,http://www.forbes.com/companies/garanti-bank/,FALSE,38.0
http://dbpedia.org/resource/Yap%C4%B1_ve_Kredi_Bankas%C4%B1,http://www.forbes.com/companies/garanti-bank/,FALSE,38.0
http://dbpedia.org/resource/Tenaris,http://www.forbes.com/companies/tenaris/,TRUE,39.0
http://dbpedia.org/resource/De_Beers,http://www.forbes.com/companies/tenaris/,FALSE,39.0
http://dbpedia.org/resource/Arcelor,http://www.forbes.com/companies/tenaris/,FALSE,39.0
http://dbpedia.org/resource/Meiji_Holdings,http://www.forbes.com/companies/meiji-holdings/,TRUE,40.0
http://dbpedia.org/resource/K's_Holdings_Corporation,http://www.forbes.com/companies/meiji-holdings/,FALSE,40.0
http://dbpedia.org/resource/Citizen_Holdings,http://www.forbes.com/companies/meiji-holdings/,FALSE,40.0
http://dbpedia.org/resource/Siam_Commercial_Bank,http://www.forbes.com/companies/siam-commercial-bank/,TRUE,41.0
http://dbpedia.org/resource/Bangkok_Bank,http://www.forbes.com/companies/siam-commercial-bank/,FALSE,41.0
http://dbpedia.org/resource/Siam_Cement,http://www.forbes.com/companies/siam-commercial-bank/,FALSE,41.0
http://dbpedia.org/resource/Alpha_Bank,http://www.forbes.com/companies/alpha-bank/,TRUE,42.0
http://dbpedia.org/resource/Alpha_Bank_Skopje,http://www.forbes.com/companies/alpha-bank/,FALSE,42.0
http://dbpedia.org/resource/Alpha_Bank_Srbija,http://www.forbes.com/companies/alpha-bank/,FALSE,42.0
http://dbpedia.org/resource/Kotak_Mahindra_Bank,http://www.forbes.com/companies/kotak-mahindra-bank/,TRUE,43.0
http://dbpedia.org/resource/Kotak_Securities,http://www.forbes.com/companies/kotak-mahindra-bank/,FALSE,43.0
http://dbpedia.org/resource/BankBazaar,http://www.forbes.com/companies/kotak-mahindra-bank/,FALSE,43.0
http://dbpedia.org/resource/TAQA,http://www.forbes.com/companies/taqa/,TRUE,44.0
http://dbpedia.org/resource/Dana_Gas,http://www.forbes.com/companies/taqa/,FALSE,44.0
http://dbpedia.org/resource/Tatweer,http://www.forbes.com/companies/taqa/,FALSE,44.0
http://dbpedia.org/resource/Want_Want_China,http://www.forbes.com/companies/want-want-china/,TRUE,45.0
http://dbpedia.org/resource/Want_Want,http://www.forbes.com/companies/want-want-china/,FALSE,45.0
http://dbpedia.org/resource/ChemChina,http://www.forbes.com/companies/want-want-china/,FALSE,45.0
http://dbpedia.org/resource/China_Pacific_Insurance,http://www.forbes.com/companies/china-pacific-insurance/,TRUE,46.0
http://dbpedia.org/resource/China_Life_Insurance_Company,http://www.forbes.com/companies/china-pacific-insurance/,FALSE,46.0
http://dbpedia.org/resource/People's_Insurance_Company_of_China,http://www.forbes.com/companies/china-pacific-insurance/,FALSE,46.0
http://dbpedia.org/resource/Bancolombia,http://www.forbes.com/companies/bancolombia/,TRUE,47.0
http://dbpedia.org/resource/Banco_de_Bogot%C3%A1,http://www.forbes.com/companies/bancolombia/,FALSE,47.0
http://dbpedia.org/resource/Banco_de_Occidente,http://www.forbes.com/companies/bancolombia/,FALSE,47.0
http://dbpedia.org/resource/Petrobras,http://www.forbes.com/companies/petrobras/,TRUE,48.0
http://dbpedia.org/resource/Transpetro,http://www.forbes.com/companies/petrobras/,FALSE,48.0
http://dbpedia.org/resource/Eletrobras,http://www.forbes.com/companies/petrobras/,FALSE,48.0
http://dbpedia.org/resource/Kone,http://www.forbes.com/companies/kone/,TRUE,49.0
http://dbpedia.org/resource/Konecranes,http://www.forbes.com/companies/kone/,FALSE,49.0
http://dbpedia.org/resource/Nokia,http://www.forbes.com/companies/kone/,FALSE,49.0
http://dbpedia.org/resource/Huadian_Power_International,http://www.forbes.com/companies/huadian-power-international/,TRUE,50.0
http://dbpedia.org/resource/Huaneng_Power_International,http://www.forbes.com/companies/huadian-power-international/,FALSE,50.0
http://dbpedia.org/resource/Datang_International_Power_Generation_Company,http://www.forbes.com/companies/huadian-power-international/,FALSE,50.0
http://dbpedia.org/resource/Bank_of_Ningbo,http://www.forbes.com/companies/bank-of-ningbo/,TRUE,51.0
http://dbpedia.org/resource/Bank_of_Beijing,http://www.forbes.com/companies/bank-of-ningbo/,FALSE,51.0
http://dbpedia.org/resource/Bank_of_Taizhou,http://www.forbes.com/companies/bank-of-ningbo/,FALSE,51.0
http://dbpedia.org/resource/Haitong_Securities,http://www.forbes.com/companies/haitong-securities/,TRUE,52.0
http://dbpedia.org/resource/Hongyuan_Securities,http://www.forbes.com/companies/haitong-securities/,FALSE,52.0
http://dbpedia.org/resource/CITIC_Securities,http://www.forbes.com/companies/haitong-securities/,FALSE,52.0
http://dbpedia.org/resource/Petro_Rabigh,http://www.forbes.com/companies/petro-rabigh/,TRUE,53.0
http://dbpedia.org/resource/Saudi_International_Petrochemical_Company,http://www.forbes.com/companies/petro-rabigh/,FALSE,53.0
http://dbpedia.org/resource/Petromin_Corporation,http://www.forbes.com/companies/petro-rabigh/,FALSE,53.0
http://dbpedia.org/resource/Tokyo_Gas,http://www.forbes.com/companies/tokyo-gas/,TRUE,54.0
http://dbpedia.org/resource/Tokyo_Electric_Power_Company,http://www.forbes.com/companies/tokyo-gas/,FALSE,54.0
http://dbpedia.org/resource/Tokyo_Electron,http://www.forbes.com/companies/tokyo-gas/,FALSE,54.0
http://dbpedia.org/resource/Bouygues,http://www.forbes.com/companies/bouygues/,TRUE,55.0
http://dbpedia.org/resource/Bouygues_Telecom,http://www.forbes.com/companies/bouygues/,FALSE,55.0
http://dbpedia.org/resource/SAGEMCOM,http://www.forbes.com/companies/bouygues/,FALSE,55.0
http://dbpedia.org/resource/Metso,http://www.forbes.com/companies/metso/,TRUE,56.0
http://dbpedia.org/resource/Mets%C3%A4_Board,http://www.forbes.com/companies/metso/,FALSE,56.0
