matcher,threshold,f1,precision,recall,true_positives,false_positives,false_negatives,string_similarity_function,string_tokenization,n_comparators,classifier,use_probabilities,n_features,hyperparams
MLBasedMatcher,0.3,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.4,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.5,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.6,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.7,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.8,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.3,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.4,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.5,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.6,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.7,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.8,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
MLBasedMatcher,0.9,0.9950248756218906,0.9900990099009901,1.0,100,1,0,,,,xgboost,True,36.0,"{'objective': 'binary:logistic', 'colsample_bytree': 1.0, 'enable_categorical': False, 'eval_metric': 'logloss', 'learning_rate': 0.1, 'max_depth': 3, 'missing': nan, 'n_estimators': 300, 'scale_pos_weight': 9.609251369446135, 'subsample': 0.8, 'use_label_encoder': False}"
RuleBasedMatcher,0.7,0.9949748743718593,1.0,0.99,99,0,1,jaccard,word,3.0,,,,
RuleBasedMatcher,0.8,0.9949748743718593,1.0,0.99,99,0,1,sorensen_dice,word,3.0,,,,
RuleBasedMatcher,0.8,0.9949748743718593,1.0,0.99,99,0,1,cosine,word,3.0,,,,
RuleBasedMatcher,0.8,0.9949748743718593,1.0,0.99,99,0,1,overlap,word,3.0,,,,
RuleBasedMatcher,0.6,0.99009900990099,0.9803921568627451,1.0,100,2,0,levenshtein,,3.0,,,,
RuleBasedMatcher,0.5,0.99009900990099,0.9803921568627451,1.0,100,2,0,jaccard,word,3.0,,,,
RuleBasedMatcher,0.7,0.99009900990099,0.9803921568627451,1.0,100,2,0,jaccard,char,3.0,,,,
RuleBasedMatcher,0.5,0.99009900990099,0.9803921568627451,1.0,100,2,0,sorensen_dice,word,3.0,,,,
RuleBasedMatcher,0.8,0.99009900990099,0.9803921568627451,1.0,100,2,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.8,0.99009900990099,0.9803921568627451,1.0,100,2,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.6,0.99009900990099,0.9803921568627451,1.0,100,2,0,damerau_levenshtein,,3.0,,,,
MLBasedMatcher,0.7,0.99009900990099,0.9803921568627451,1.0,100,2,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.8,0.99009900990099,0.9803921568627451,1.0,100,2,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.5,0.99,0.99,0.99,99,1,1,,,,gbdt,True,36.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.6,0.99,0.99,0.99,99,1,1,,,,gbdt,True,36.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.7,0.99,0.99,0.99,99,1,1,,,,gbdt,True,36.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.8,0.99,0.99,0.99,99,1,1,,,,gbdt,True,36.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.9,0.99,0.99,0.99,99,1,1,,,,gbdt,True,36.0,"{'ccp_alpha': 0.0, 'criterion': 'friedman_mse', 'learning_rate': 0.2, 'loss': 'log_loss', 'max_depth': 7, 'min_impurity_decrease': 0.0, 'min_samples_leaf': 1, 'min_samples_split': 2, 'min_weight_fraction_leaf': 0.0, 'n_estimators': 200, 'subsample': 0.8, 'tol': 0.0001, 'validation_fraction': 0.1, 'warm_start': False}"
MLBasedMatcher,0.9,0.99,0.99,0.99,99,1,1,,,,hist_gbdt,True,36.0,"{'categorical_features': 'from_dtype', 'early_stopping': 'auto', 'l2_regularization': 0.0, 'learning_rate': 0.1, 'loss': 'log_loss', 'max_bins': 255, 'max_depth': 10, 'max_features': 1.0, 'max_iter': 100, 'max_leaf_nodes': 31, 'min_samples_leaf': 20, 'n_iter_no_change': 10, 'scoring': 'loss', 'tol': 1e-07, 'validation_fraction': 0.1, 'warm_start': False}"
RuleBasedMatcher,0.8,0.9852216748768473,0.970873786407767,1.0,100,3,0,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.4,0.9852216748768473,0.970873786407767,1.0,100,3,0,jaccard,word,3.0,,,,
RuleBasedMatcher,0.5,0.9852216748768473,0.970873786407767,1.0,100,3,0,cosine,word,3.0,,,,
MLBasedMatcher,0.3,0.9852216748768473,0.970873786407767,1.0,100,3,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.4,0.9852216748768473,0.970873786407767,1.0,100,3,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.5,0.9852216748768473,0.970873786407767,1.0,100,3,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
MLBasedMatcher,0.6,0.9852216748768473,0.970873786407767,1.0,100,3,0,,,,logreg,True,36.0,"{'C': 10.0, 'class_weight': 'balanced', 'dual': False, 'fit_intercept': True, 'intercept_scaling': 1, 'max_iter': 1000, 'multi_class': 'deprecated', 'penalty': 'l2', 'solver': 'lbfgs', 'tol': 0.0001, 'warm_start': False}"
RuleBasedMatcher,0.7,0.9850746268656716,0.9801980198019802,0.99,99,2,1,levenshtein,,3.0,,,,
RuleBasedMatcher,0.7,0.9850746268656716,0.9801980198019802,0.99,99,2,1,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.5,0.9803921568627451,0.9615384615384616,1.0,100,4,0,levenshtein,,3.0,,,,
RuleBasedMatcher,0.4,0.9803921568627451,0.9615384615384616,1.0,100,4,0,sorensen_dice,word,3.0,,,,
RuleBasedMatcher,0.4,0.9803921568627451,0.9615384615384616,1.0,100,4,0,cosine,word,3.0,,,,
RuleBasedMatcher,0.5,0.9803921568627451,0.9615384615384616,1.0,100,4,0,overlap,word,3.0,,,,
RuleBasedMatcher,0.5,0.9803921568627451,0.9615384615384616,1.0,100,4,0,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.8,0.98,0.98,0.98,98,2,2,jaccard,char,3.0,,,,
RuleBasedMatcher,0.9,0.9797979797979798,0.9897959183673469,0.97,97,1,3,cosine,char,3.0,,,,
RuleBasedMatcher,0.6,0.975609756097561,0.9523809523809523,1.0,100,5,0,jaccard,char,3.0,,,,
RuleBasedMatcher,0.9,0.975609756097561,0.9523809523809523,1.0,100,5,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.9,0.9693877551020408,0.9895833333333334,0.95,95,1,5,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.8,0.9690721649484536,1.0,0.94,94,0,6,levenshtein,,3.0,,,,
RuleBasedMatcher,0.8,0.9690721649484536,1.0,0.94,94,0,6,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.7,0.966183574879227,0.9345794392523364,1.0,100,7,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.9,0.9637305699481865,1.0,0.93,93,0,7,overlap,word,3.0,,,,
RuleBasedMatcher,0.7,0.9615384615384615,0.9259259259259259,1.0,100,8,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.9,0.9587628865979382,0.9893617021276596,0.93,93,1,7,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.3,0.9569377990430622,0.9174311926605505,1.0,100,9,0,jaccard,word,3.0,,,,
RuleBasedMatcher,0.4,0.9569377990430622,0.9174311926605505,1.0,100,9,0,overlap,word,3.0,,,,
RuleBasedMatcher,0.7,0.9523809523809523,0.9090909090909091,1.0,100,10,0,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.3,0.9433962264150945,0.8928571428571429,1.0,100,12,0,sorensen_dice,word,3.0,,,,
RuleBasedMatcher,0.8,0.9417989417989417,1.0,0.89,89,0,11,jaccard,word,3.0,,,,
RuleBasedMatcher,0.4,0.9389671361502347,0.8849557522123894,1.0,100,13,0,levenshtein,,3.0,,,,
RuleBasedMatcher,0.3,0.9389671361502347,0.8849557522123894,1.0,100,13,0,cosine,word,3.0,,,,
RuleBasedMatcher,0.4,0.9389671361502347,0.8849557522123894,1.0,100,13,0,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.5,0.9216589861751151,0.8547008547008547,1.0,100,17,0,jaccard,char,3.0,,,,
RuleBasedMatcher,0.9,0.9130434782608696,1.0,0.84,84,0,16,cosine,word,3.0,,,,
RuleBasedMatcher,0.9,0.9010989010989011,1.0,0.82,82,0,18,jaccard,char,3.0,,,,
RuleBasedMatcher,0.9,0.888888888888889,1.0,0.8,80,0,20,sorensen_dice,word,3.0,,,,
RuleBasedMatcher,0.3,0.8849557522123894,0.7936507936507936,1.0,100,26,0,levenshtein,,3.0,,,,
RuleBasedMatcher,0.3,0.8849557522123894,0.7936507936507936,1.0,100,26,0,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.9,0.8764044943820225,1.0,0.78,78,0,22,levenshtein,,3.0,,,,
RuleBasedMatcher,0.9,0.8764044943820225,1.0,0.78,78,0,22,damerau_levenshtein,,3.0,,,,
RuleBasedMatcher,0.6,0.8733624454148472,0.7751937984496124,1.0,100,29,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.3,0.8733624454148472,0.7751937984496124,1.0,100,29,0,overlap,word,3.0,,,,
RuleBasedMatcher,0.8,0.8695652173913044,0.7692307692307693,1.0,100,30,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.6,0.8438818565400844,0.7299270072992701,1.0,100,37,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.4,0.8097165991902835,0.6802721088435374,1.0,100,47,0,jaccard,char,3.0,,,,
RuleBasedMatcher,0.9,0.7951807228915663,1.0,0.66,66,0,34,jaccard,word,3.0,,,,
RuleBasedMatcher,0.6,0.7936507936507937,0.6578947368421053,1.0,100,52,0,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.9,0.7722007722007722,0.6289308176100629,1.0,100,59,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.8,0.7326007326007327,0.5780346820809249,1.0,100,73,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.5,0.7299270072992701,0.5747126436781609,1.0,100,74,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.7,0.704225352112676,0.5434782608695652,1.0,100,84,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.7,0.6968641114982579,0.5347593582887701,1.0,100,87,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.5,0.6920415224913494,0.5291005291005291,1.0,100,89,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.6,0.6734006734006733,0.5076142131979695,1.0,100,97,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.3,0.6600660066006601,0.49261083743842365,1.0,100,103,0,jaccard,char,3.0,,,,
RuleBasedMatcher,0.5,0.6369426751592356,0.4672897196261682,1.0,100,114,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.4,0.6230529595015577,0.45248868778280543,1.0,100,121,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.6,0.6230529595015577,0.45248868778280543,1.0,100,121,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.5,0.6116207951070337,0.44052863436123346,1.0,100,127,0,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.4,0.6097560975609756,0.43859649122807015,1.0,100,128,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.4,0.6060606060606061,0.43478260869565216,1.0,100,130,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.4,0.5830903790087464,0.411522633744856,1.0,100,143,0,jaro_winkler,,3.0,,,,
RuleBasedMatcher,0.5,0.5830903790087464,0.411522633744856,1.0,100,143,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.3,0.5747126436781609,0.4032258064516129,1.0,100,148,0,sorensen_dice,char,3.0,,,,
RuleBasedMatcher,0.3,0.56657223796034,0.3952569169960474,1.0,100,153,0,monge_elkan,word,3.0,,,,
RuleBasedMatcher,0.3,0.5571030640668523,0.3861003861003861,1.0,100,159,0,cosine,char,3.0,,,,
RuleBasedMatcher,0.4,0.5494505494505494,0.3787878787878788,1.0,100,164,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.3,0.5208333333333333,0.352112676056338,1.0,100,184,0,overlap,char,3.0,,,,
RuleBasedMatcher,0.3,0.5154639175257731,0.3472222222222222,1.0,100,188,0,jaro_winkler,,3.0,,,,
